QuoteId,QuoteNumber,QuoteName,PartnerAccountName,EndUserAccountName,QuoteDate,ProductSKU,ProductName,MSRP,Quantity,DiscountPercent,NetPrice
Q0998,QT-2024-0998,Urban Logistics 34 - Solution #998,EverlineRetail 80,Urban Logistics 34,2024-10-25,RAD-100,Radio Handheld Basic,299,8,9.79,2157.81
Q0998,QT-2024-0998,Urban Logistics 34 - Solution #998,EverlineRetail 80,Urban Logistics 34,2024-10-25,LIC-CLOUD,Cloud Storage 1TB,149,15,13.44,1934.72
Q0998,QT-2024-0998,Urban Logistics 34 - Solution #998,EverlineRetail 80,Urban Logistics 34,2024-10-25,SRV-EDGE,Edge Server Small,2499,9,3.11,21791.37
Q0998,QT-2024-0998,Urban Logistics 34 - Solution #998,EverlineRetail 80,Urban Logistics 34,2024-10-25,RAD-200,Radio Handheld Pro,499,13,0.08,6481.7
Q0884,QT-2024-0884,Quantum Holdings 25 - Solution #884,Prime Holdings 59,Quantum Holdings 25,2024-10-27,ACC-MOUNT,Universal Wall Mount,39,15,20.65,464.18
Q0884,QT-2024-0884,Quantum Holdings 25 - Solution #884,Prime Holdings 59,Quantum Holdings 25,2024-10-27,CAM-360X,360° Dome Camera,499,9,0.66,4461.41
Q0884,QT-2024-0884,Quantum Holdings 25 - Solution #884,Prime Holdings 59,Quantum Holdings 25,2024-10-27,SRV-PRO,Processing Server Large,5999,8,6.13,45048.27
Q0840,QT-2024-0840,PrimeRetail 11 - Solution #840,Prime Stores 9,PrimeRetail 11,2024-10-28,RAD-100,Radio Handheld Basic,299,13,8.14,3570.52
Q0840,QT-2024-0840,PrimeRetail 11 - Solution #840,Prime Stores 9,PrimeRetail 11,2024-10-28,CAM-360X,360° Dome Camera,499,7,15.44,2953.72
Q0840,QT-2024-0840,PrimeRetail 11 - Solution #840,Prime Stores 9,PrimeRetail 11,2024-10-28,RAD-100,Radio Handheld Basic,299,3,6.08,842.48
Q1278,QT-2024-1278,Urban Group 67 - Solution #1278,Skyline Logistics 52,Urban Group 67,2024-10-28,CAM-360X,360° Dome Camera,499,5,1.48,2458.1
Q1278,QT-2024-1278,Urban Group 67 - Solution #1278,Skyline Logistics 52,Urban Group 67,2024-10-28,RAD-100,Radio Handheld Basic,299,9,16.37,2250.46
Q0016,QT-2024-0016,Sunset Retail Group - Solution #16,Pioneer Stores 2,Sunset Retail Group,2024-10-29,RAD-100,Radio Handheld Basic,299,23,55.95,3029.18
Q0016,QT-2024-0016,Sunset Retail Group - Solution #16,Pioneer Stores 2,Sunset Retail Group,2024-10-29,LIC-ANALYTICS,Analytics License Per Device,99,6,57.32,253.53
Q0016,QT-2024-0016,Sunset Retail Group - Solution #16,Pioneer Stores 2,Sunset Retail Group,2024-10-29,LIC-ANALYTICS,Analytics License Per Device,99,14,53.27,647.65
Q0016,QT-2024-0016,Sunset Retail Group - Solution #16,Pioneer Stores 2,Sunset Retail Group,2024-10-29,RAD-100,Radio Handheld Basic,299,30,40.57,5330.9
Q0019,QT-2024-0019,Nova Stores 23 - Solution #19,Orion Services 69,Nova Stores 23,2024-10-29,RAD-100,Radio Handheld Basic,299,3,3.52,865.44
Q1087,QT-2024-1087,Urban Stores 9 - Solution #1087,SkylineSecurity 61,Urban Stores 9,2024-10-29,SRV-EDGE,Edge Server Small,2499,10,10.19,22443.26
Q1087,QT-2024-1087,Urban Stores 9 - Solution #1087,SkylineSecurity 61,Urban Stores 9,2024-10-29,RAD-100,Radio Handheld Basic,299,14,18.91,3394.34
Q1087,QT-2024-1087,Urban Stores 9 - Solution #1087,SkylineSecurity 61,Urban Stores 9,2024-10-29,SRV-PRO,Processing Server Large,5999,17,10.77,90997.16
Q1087,QT-2024-1087,Urban Stores 9 - Solution #1087,SkylineSecurity 61,Urban Stores 9,2024-10-29,ACC-MOUNT,Universal Wall Mount,39,9,2.05,343.79
Q1087,QT-2024-1087,Urban Stores 9 - Solution #1087,SkylineSecurity 61,Urban Stores 9,2024-10-29,LIC-ANALYTICS,Analytics License Per Device,99,10,23.64,756.0
Q1564,QT-2024-1564,Nova Stores 31 - Solution #1564,Pioneer Stores 2,Nova Stores 31,2024-10-29,RAD-100,Radio Handheld Basic,299,12,5.37,3395.19
Q1564,QT-2024-1564,Nova Stores 31 - Solution #1564,Pioneer Stores 2,Nova Stores 31,2024-10-29,RAD-200,Radio Handheld Pro,499,5,23.92,1898.18
Q1590,QT-2024-1590,Nova Group 89 - Solution #1590,Pioneer Group 14,Nova Group 89,2024-10-29,CAM-360X,360° Dome Camera,499,11,5.65,5179.02
Q1590,QT-2024-1590,Nova Group 89 - Solution #1590,Pioneer Group 14,Nova Group 89,2024-10-29,SRV-EDGE,Edge Server Small,2499,16,11.94,35211.84
Q0570,QT-2024-0570,PrimeRetail 11 - Solution #570,Everline Logistics 63,PrimeRetail 11,2024-10-30,CAM-360X,360° Dome Camera,499,10,3.65,4808.03
Q0570,QT-2024-0570,PrimeRetail 11 - Solution #570,Everline Logistics 63,PrimeRetail 11,2024-10-30,LIC-ANALYTICS,Analytics License Per Device,99,2,14.97,168.36
Q0570,QT-2024-0570,PrimeRetail 11 - Solution #570,Everline Logistics 63,PrimeRetail 11,2024-10-30,ACC-MOUNT,Universal Wall Mount,39,4,6.84,145.34
Q0570,QT-2024-0570,PrimeRetail 11 - Solution #570,Everline Logistics 63,PrimeRetail 11,2024-10-30,RAD-200,Radio Handheld Pro,499,7,12.38,3060.72
Q0128,QT-2024-0128,Summit Stores 79 - Solution #128,Orion Group 42,Summit Stores 79,2024-10-31,SRV-EDGE,Edge Server Small,2499,11,2.95,26679.03
Q1617,QT-2024-1617,Urban Stores 9 - Solution #1617,Orion Services 30,Urban Stores 9,2024-10-31,RAD-100,Radio Handheld Basic,299,14,11.83,3690.75
Q1617,QT-2024-1617,Urban Stores 9 - Solution #1617,Orion Services 30,Urban Stores 9,2024-10-31,RAD-200,Radio Handheld Pro,499,14,11.34,6194.06
Q1617,QT-2024-1617,Urban Stores 9 - Solution #1617,Orion Services 30,Urban Stores 9,2024-10-31,RAD-200,Radio Handheld Pro,499,1,21.05,393.98
Q1617,QT-2024-1617,Urban Stores 9 - Solution #1617,Orion Services 30,Urban Stores 9,2024-10-31,CAM-360X,360° Dome Camera,499,2,6.13,936.84
Q0716,QT-2024-0716,BlueShield Government Ops - Solution #716,Everline Logistics 63,BlueShield Government Ops,2024-11-01,CAM-1000,Indoor 1080p Camera,199,22,10.63,3912.81
Q0716,QT-2024-0716,BlueShield Government Ops - Solution #716,Everline Logistics 63,BlueShield Government Ops,2024-11-01,RAD-100,Radio Handheld Basic,299,14,20.68,3320.39
Q0476,QT-2024-0476,Evergreen Health Network - Solution #476,Pioneer Stores 19,Evergreen Health Network,2024-11-02,SRV-EDGE,Edge Server Small,2499,27,11.42,59767.37
Q0476,QT-2024-0476,Evergreen Health Network - Solution #476,Pioneer Stores 19,Evergreen Health Network,2024-11-02,LIC-ANALYTICS,Analytics License Per Device,99,8,10.57,708.26
Q0476,QT-2024-0476,Evergreen Health Network - Solution #476,Pioneer Stores 19,Evergreen Health Network,2024-11-02,RAD-200,Radio Handheld Pro,499,29,11.14,12858.71
Q0476,QT-2024-0476,Evergreen Health Network - Solution #476,Pioneer Stores 19,Evergreen Health Network,2024-11-02,CAM-1000,Indoor 1080p Camera,199,27,12.24,4715.52
Q0476,QT-2024-0476,Evergreen Health Network - Solution #476,Pioneer Stores 19,Evergreen Health Network,2024-11-02,RAD-100,Radio Handheld Basic,299,7,6.06,1966.22
Q0520,QT-2024-0520,Evergreen Health Network - Solution #520,Skyline Services 17,Evergreen Health Network,2024-11-02,LIC-CLOUD,Cloud Storage 1TB,149,23,17.88,2814.16
Q0520,QT-2024-0520,Evergreen Health Network - Solution #520,Skyline Services 17,Evergreen Health Network,2024-11-02,CAM-1000,Indoor 1080p Camera,199,25,13.71,4292.68
Q0520,QT-2024-0520,Evergreen Health Network - Solution #520,Skyline Services 17,Evergreen Health Network,2024-11-02,LIC-ANALYTICS,Analytics License Per Device,99,9,19.71,715.36
Q0520,QT-2024-0520,Evergreen Health Network - Solution #520,Skyline Services 17,Evergreen Health Network,2024-11-02,RAD-100,Radio Handheld Basic,299,28,17.74,6887.2
Q1015,QT-2024-1015,Lowtown Outlet 02 - Solution #1015,Urban Solutions 78,Lowtown Outlet 02,2024-11-02,CAM-360X,360° Dome Camera,499,1,48.62,256.37
Q1015,QT-2024-1015,Lowtown Outlet 02 - Solution #1015,Urban Solutions 78,Lowtown Outlet 02,2024-11-02,LIC-ANALYTICS,Analytics License Per Device,99,1,58.0,41.58
Q1015,QT-2024-1015,Lowtown Outlet 02 - Solution #1015,Urban Solutions 78,Lowtown Outlet 02,2024-11-02,RAD-200,Radio Handheld Pro,499,3,45.59,814.46
Q1015,QT-2024-1015,Lowtown Outlet 02 - Solution #1015,Urban Solutions 78,Lowtown Outlet 02,2024-11-02,LIC-ANALYTICS,Analytics License Per Device,99,2,49.78,99.44
Q0792,QT-2024-0792,Orion Telecom 69 - Solution #792,NovaRetail 20,Orion Telecom 69,2024-11-03,CAM-360X,360° Dome Camera,499,19,18.8,7698.93
Q0792,QT-2024-0792,Orion Telecom 69 - Solution #792,NovaRetail 20,Orion Telecom 69,2024-11-03,RAD-100,Radio Handheld Basic,299,2,24.26,452.94
Q0792,QT-2024-0792,Orion Telecom 69 - Solution #792,NovaRetail 20,Orion Telecom 69,2024-11-03,LIC-ANALYTICS,Analytics License Per Device,99,12,11.47,1051.76
Q0792,QT-2024-0792,Orion Telecom 69 - Solution #792,NovaRetail 20,Orion Telecom 69,2024-11-03,CAM-1000,Indoor 1080p Camera,199,5,5.01,945.15
Q0792,QT-2024-0792,Orion Telecom 69 - Solution #792,NovaRetail 20,Orion Telecom 69,2024-11-03,RAD-100,Radio Handheld Basic,299,6,5.9,1688.07
Q1526,QT-2024-1526,TinyMart Three - Solution #1526,Pioneer Group 86,TinyMart Three,2024-11-03,CAM-360X,360° Dome Camera,499,2,75.23,247.18
Q1526,QT-2024-1526,TinyMart Three - Solution #1526,Pioneer Group 86,TinyMart Three,2024-11-03,SRV-EDGE,Edge Server Small,2499,1,74.04,648.66
Q1526,QT-2024-1526,TinyMart Three - Solution #1526,Pioneer Group 86,TinyMart Three,2024-11-03,CAM-360X,360° Dome Camera,499,1,49.83,250.36
Q1526,QT-2024-1526,TinyMart Three - Solution #1526,Pioneer Group 86,TinyMart Three,2024-11-03,RAD-100,Radio Handheld Basic,299,2,62.79,222.52
Q0408,QT-2024-0408,Evergreen Health Network - Solution #408,NovaRetail 20,Evergreen Health Network,2024-11-04,CAM-1000,Indoor 1080p Camera,199,23,10.98,4074.55
Q0408,QT-2024-0408,Evergreen Health Network - Solution #408,NovaRetail 20,Evergreen Health Network,2024-11-04,CAM-360X,360° Dome Camera,499,9,13.81,3870.84
Q0408,QT-2024-0408,Evergreen Health Network - Solution #408,NovaRetail 20,Evergreen Health Network,2024-11-04,RAD-100,Radio Handheld Basic,299,20,12.0,5262.17
Q0861,QT-2024-0861,NovaCity Infrastructure - Solution #861,Pioneer Logistics 50,NovaCity Infrastructure,2024-11-04,RAD-200,Radio Handheld Pro,499,23,21.79,8976.17
Q0861,QT-2024-0861,NovaCity Infrastructure - Solution #861,Pioneer Logistics 50,NovaCity Infrastructure,2024-11-04,RAD-100,Radio Handheld Basic,299,9,10.58,2406.43
Q0861,QT-2024-0861,NovaCity Infrastructure - Solution #861,Pioneer Logistics 50,NovaCity Infrastructure,2024-11-04,RAD-100,Radio Handheld Basic,299,9,14.85,2291.41
Q0861,QT-2024-0861,NovaCity Infrastructure - Solution #861,Pioneer Logistics 50,NovaCity Infrastructure,2024-11-04,LIC-CLOUD,Cloud Storage 1TB,149,6,17.71,735.63
Q0861,QT-2024-0861,NovaCity Infrastructure - Solution #861,Pioneer Logistics 50,NovaCity Infrastructure,2024-11-04,LIC-ANALYTICS,Analytics License Per Device,99,25,5.82,2331.05
Q1463,QT-2024-1463,Urban Holdings 7 - Solution #1463,Orion Services 30,Urban Holdings 7,2024-11-04,RAD-100,Radio Handheld Basic,299,9,20.29,2144.93
Q1463,QT-2024-1463,Urban Holdings 7 - Solution #1463,Orion Services 30,Urban Holdings 7,2024-11-04,RAD-100,Radio Handheld Basic,299,14,21.97,3266.44
Q0311,QT-2024-0311,MetroMart Holdings - Solution #311,Urban Solutions 93,MetroMart Holdings,2024-11-05,LIC-ANALYTICS,Analytics License Per Device,99,25,37.73,1541.17
Q0311,QT-2024-0311,MetroMart Holdings - Solution #311,Urban Solutions 93,MetroMart Holdings,2024-11-05,RAD-100,Radio Handheld Basic,299,5,58.32,623.05
Q0311,QT-2024-0311,MetroMart Holdings - Solution #311,Urban Solutions 93,MetroMart Holdings,2024-11-05,LIC-CLOUD,Cloud Storage 1TB,149,12,34.55,1170.22
Q0345,QT-2024-0345,Urban Group 67 - Solution #345,Orion Logistics 61,Urban Group 67,2024-11-05,RAD-100,Radio Handheld Basic,299,20,6.09,5615.68
Q0345,QT-2024-0345,Urban Group 67 - Solution #345,Orion Logistics 61,Urban Group 67,2024-11-05,RAD-100,Radio Handheld Basic,299,3,8.52,820.59
Q0345,QT-2024-0345,Urban Group 67 - Solution #345,Orion Logistics 61,Urban Group 67,2024-11-05,RAD-200,Radio Handheld Pro,499,14,14.18,5995.37
Q0345,QT-2024-0345,Urban Group 67 - Solution #345,Orion Logistics 61,Urban Group 67,2024-11-05,SRV-PRO,Processing Server Large,5999,6,16.57,30031.48
Q0345,QT-2024-0345,Urban Group 67 - Solution #345,Orion Logistics 61,Urban Group 67,2024-11-05,LIC-CLOUD,Cloud Storage 1TB,149,19,20.92,2238.79
Q0699,QT-2024-0699,Pioneer Solutions 1 - Solution #699,Skyline Group 32,Pioneer Solutions 1,2024-11-05,RAD-100,Radio Handheld Basic,299,11,20.11,2627.6
Q0699,QT-2024-0699,Pioneer Solutions 1 - Solution #699,Skyline Group 32,Pioneer Solutions 1,2024-11-05,LIC-ANALYTICS,Analytics License Per Device,99,9,3.39,860.77
Q0699,QT-2024-0699,Pioneer Solutions 1 - Solution #699,Skyline Group 32,Pioneer Solutions 1,2024-11-05,RAD-100,Radio Handheld Basic,299,3,7.43,830.32
Q0699,QT-2024-0699,Pioneer Solutions 1 - Solution #699,Skyline Group 32,Pioneer Solutions 1,2024-11-05,RAD-100,Radio Handheld Basic,299,6,9.4,1625.38
Q0699,QT-2024-0699,Pioneer Solutions 1 - Solution #699,Skyline Group 32,Pioneer Solutions 1,2024-11-05,RAD-100,Radio Handheld Basic,299,5,13.16,1298.19
Q0930,QT-2024-0930,Lowtown Outlet 02 - Solution #930,Summit Group 54,Lowtown Outlet 02,2024-11-05,RAD-100,Radio Handheld Basic,299,3,66.88,297.12
Q0930,QT-2024-0930,Lowtown Outlet 02 - Solution #930,Summit Group 54,Lowtown Outlet 02,2024-11-05,SRV-PRO,Processing Server Large,5999,2,54.67,5438.48
Q0930,QT-2024-0930,Lowtown Outlet 02 - Solution #930,Summit Group 54,Lowtown Outlet 02,2024-11-05,RAD-200,Radio Handheld Pro,499,2,56.29,436.25
Q0930,QT-2024-0930,Lowtown Outlet 02 - Solution #930,Summit Group 54,Lowtown Outlet 02,2024-11-05,RAD-100,Radio Handheld Basic,299,2,68.76,186.79
Q0965,QT-2024-0965,BlueShield Government Ops - Solution #965,Pioneer Logistics 50,BlueShield Government Ops,2024-11-05,CAM-360X,360° Dome Camera,499,25,17.65,10272.86
Q0965,QT-2024-0965,BlueShield Government Ops - Solution #965,Pioneer Logistics 50,BlueShield Government Ops,2024-11-05,SRV-PRO,Processing Server Large,5999,5,19.96,24006.52
Q1356,QT-2024-1356,TinyMart Two - Solution #1356,Prime Stores 9,TinyMart Two,2024-11-05,RAD-200,Radio Handheld Pro,499,3,59.96,599.34
Q1356,QT-2024-1356,TinyMart Two - Solution #1356,Prime Stores 9,TinyMart Two,2024-11-05,RAD-200,Radio Handheld Pro,499,2,40.47,594.11
Q1356,QT-2024-1356,TinyMart Two - Solution #1356,Prime Stores 9,TinyMart Two,2024-11-05,RAD-100,Radio Handheld Basic,299,1,40.41,178.17
Q0806,QT-2024-0806,Quantum Holdings 25 - Solution #806,NovaRetail 97,Quantum Holdings 25,2024-11-06,SRV-PRO,Processing Server Large,5999,2,9.36,10875.48
Q0806,QT-2024-0806,Quantum Holdings 25 - Solution #806,NovaRetail 97,Quantum Holdings 25,2024-11-06,LIC-ANALYTICS,Analytics License Per Device,99,14,6.87,1290.79
Q0832,QT-2024-0832,Sunset Retail Group - Solution #832,Orion Group 80,Sunset Retail Group,2024-11-06,RAD-200,Radio Handheld Pro,499,23,44.32,6390.57
Q0832,QT-2024-0832,Sunset Retail Group - Solution #832,Orion Group 80,Sunset Retail Group,2024-11-06,CAM-1000,Indoor 1080p Camera,199,30,31.53,4087.51
Q1391,QT-2024-1391,Urban Solutions 96 - Solution #1391,Pioneer Stores 37,Urban Solutions 96,2024-11-06,SRV-EDGE,Edge Server Small,2499,2,9.83,4506.45
Q1391,QT-2024-1391,Urban Solutions 96 - Solution #1391,Pioneer Stores 37,Urban Solutions 96,2024-11-06,RAD-100,Radio Handheld Basic,299,14,13.97,3601.4
Q1394,QT-2024-1394,Urban Group 67 - Solution #1394,Pioneer Group 14,Urban Group 67,2024-11-06,RAD-100,Radio Handheld Basic,299,8,15.02,2032.73
Q1394,QT-2024-1394,Urban Group 67 - Solution #1394,Pioneer Group 14,Urban Group 67,2024-11-06,CAM-1000,Indoor 1080p Camera,199,8,13.36,1379.32
Q1394,QT-2024-1394,Urban Group 67 - Solution #1394,Pioneer Group 14,Urban Group 67,2024-11-06,RAD-100,Radio Handheld Basic,299,3,24.24,679.6
Q0292,QT-2024-0292,Sunset Retail Group - Solution #292,EverlineRetail 80,Sunset Retail Group,2024-11-07,CAM-1000,Indoor 1080p Camera,199,28,36.93,3514.23
Q0292,QT-2024-0292,Sunset Retail Group - Solution #292,EverlineRetail 80,Sunset Retail Group,2024-11-07,RAD-100,Radio Handheld Basic,299,11,45.79,1783.11
Q0292,QT-2024-0292,Sunset Retail Group - Solution #292,EverlineRetail 80,Sunset Retail Group,2024-11-07,RAD-100,Radio Handheld Basic,299,25,58.43,3107.72
Q0292,QT-2024-0292,Sunset Retail Group - Solution #292,EverlineRetail 80,Sunset Retail Group,2024-11-07,RAD-200,Radio Handheld Pro,499,22,42.46,6317.23
Q0292,QT-2024-0292,Sunset Retail Group - Solution #292,EverlineRetail 80,Sunset Retail Group,2024-11-07,CAM-360X,360° Dome Camera,499,25,47.3,6574.71
Q1616,QT-2024-1616,BlueShield Government Ops - Solution #1616,Prime Holdings 31,BlueShield Government Ops,2024-11-07,SRV-PRO,Processing Server Large,5999,6,15.89,30276.24
Q1459,QT-2024-1459,Urban Stores 21 - Solution #1459,Orion Telecom 10,Urban Stores 21,2024-11-08,RAD-100,Radio Handheld Basic,299,8,21.3,1882.43
Q1459,QT-2024-1459,Urban Stores 21 - Solution #1459,Orion Telecom 10,Urban Stores 21,2024-11-08,LIC-ANALYTICS,Analytics License Per Device,99,1,2.68,96.35
Q1459,QT-2024-1459,Urban Stores 21 - Solution #1459,Orion Telecom 10,Urban Stores 21,2024-11-08,RAD-100,Radio Handheld Basic,299,12,12.48,3140.2
Q1459,QT-2024-1459,Urban Stores 21 - Solution #1459,Orion Telecom 10,Urban Stores 21,2024-11-08,SRV-EDGE,Edge Server Small,2499,7,24.1,13277.02
Q0902,QT-2024-0902,VertexSecurity 11 - Solution #902,Pioneer Stores 19,VertexSecurity 11,2024-11-09,LIC-ANALYTICS,Analytics License Per Device,99,2,39.2,120.38
Q0902,QT-2024-0902,VertexSecurity 11 - Solution #902,Pioneer Stores 19,VertexSecurity 11,2024-11-09,RAD-100,Radio Handheld Basic,299,19,18.7,4618.86
Q0902,QT-2024-0902,VertexSecurity 11 - Solution #902,Pioneer Stores 19,VertexSecurity 11,2024-11-09,CAM-360X,360° Dome Camera,499,11,18.48,4474.55
Q0976,QT-2024-0976,MetroMart Holdings - Solution #976,Orion Logistics 61,MetroMart Holdings,2024-11-09,LIC-ANALYTICS,Analytics License Per Device,99,22,49.15,1107.57
Q0976,QT-2024-0976,MetroMart Holdings - Solution #976,Orion Logistics 61,MetroMart Holdings,2024-11-09,ACC-MOUNT,Universal Wall Mount,39,11,30.71,297.27
Q0976,QT-2024-0976,MetroMart Holdings - Solution #976,Orion Logistics 61,MetroMart Holdings,2024-11-09,CAM-1000,Indoor 1080p Camera,199,8,36.21,1015.5
Q0156,QT-2024-0156,BlueShield Government Ops - Solution #156,SkylineSecurity 61,BlueShield Government Ops,2024-11-10,RAD-100,Radio Handheld Basic,299,6,21.53,1407.69
Q0156,QT-2024-0156,BlueShield Government Ops - Solution #156,SkylineSecurity 61,BlueShield Government Ops,2024-11-10,CAM-360X,360° Dome Camera,499,13,6.58,6060.06
Q0550,QT-2024-0550,Urban Logistics 34 - Solution #550,Orion Group 42,Urban Logistics 34,2024-11-11,RAD-100,Radio Handheld Basic,299,2,24.81,449.63
Q1545,QT-2024-1545,NovaCity Infrastructure - Solution #1545,NovaRetail 20,NovaCity Infrastructure,2024-11-11,SRV-EDGE,Edge Server Small,2499,22,11.55,48630.24
Q1545,QT-2024-1545,NovaCity Infrastructure - Solution #1545,NovaRetail 20,NovaCity Infrastructure,2024-11-11,RAD-100,Radio Handheld Basic,299,12,11.18,3186.98
Q1545,QT-2024-1545,NovaCity Infrastructure - Solution #1545,NovaRetail 20,NovaCity Infrastructure,2024-11-11,LIC-ANALYTICS,Analytics License Per Device,99,18,5.57,1682.82
Q1545,QT-2024-1545,NovaCity Infrastructure - Solution #1545,NovaRetail 20,NovaCity Infrastructure,2024-11-11,LIC-CLOUD,Cloud Storage 1TB,149,12,17.0,1484.04
Q0637,QT-2024-0637,Sunset Retail Group - Solution #637,Skyline Services 17,Sunset Retail Group,2024-11-12,ACC-MOUNT,Universal Wall Mount,39,21,35.85,525.42
Q0637,QT-2024-0637,Sunset Retail Group - Solution #637,Skyline Services 17,Sunset Retail Group,2024-11-12,LIC-ANALYTICS,Analytics License Per Device,99,28,40.68,1644.49
Q0637,QT-2024-0637,Sunset Retail Group - Solution #637,Skyline Services 17,Sunset Retail Group,2024-11-12,CAM-360X,360° Dome Camera,499,26,32.92,8702.78
Q1298,QT-2024-1298,MetroMart Holdings - Solution #1298,Prime Telecom 29,MetroMart Holdings,2024-11-12,RAD-200,Radio Handheld Pro,499,12,49.73,3009.95
Q1298,QT-2024-1298,MetroMart Holdings - Solution #1298,Prime Telecom 29,MetroMart Holdings,2024-11-12,RAD-100,Radio Handheld Basic,299,8,58.83,984.75
Q1298,QT-2024-1298,MetroMart Holdings - Solution #1298,Prime Telecom 29,MetroMart Holdings,2024-11-12,SRV-PRO,Processing Server Large,5999,5,30.9,20726.66
Q1298,QT-2024-1298,MetroMart Holdings - Solution #1298,Prime Telecom 29,MetroMart Holdings,2024-11-12,SRV-EDGE,Edge Server Small,2499,28,33.66,46419.8
Q0062,QT-2024-0062,Pioneer Stores 68 - Solution #62,NovaRetail 97,Pioneer Stores 68,2024-11-13,RAD-100,Radio Handheld Basic,299,7,7.15,1943.29
Q0062,QT-2024-0062,Pioneer Stores 68 - Solution #62,NovaRetail 97,Pioneer Stores 68,2024-11-13,CAM-1000,Indoor 1080p Camera,199,11,6.83,2039.48
Q0062,QT-2024-0062,Pioneer Stores 68 - Solution #62,NovaRetail 97,Pioneer Stores 68,2024-11-13,RAD-100,Radio Handheld Basic,299,13,18.58,3164.69
Q0062,QT-2024-0062,Pioneer Stores 68 - Solution #62,NovaRetail 97,Pioneer Stores 68,2024-11-13,RAD-100,Radio Handheld Basic,299,6,12.41,1571.45
Q0277,QT-2024-0277,Summit Stores 79 - Solution #277,Summit Group 54,Summit Stores 79,2024-11-13,RAD-100,Radio Handheld Basic,299,3,11.05,797.91
Q0277,QT-2024-0277,Summit Stores 79 - Solution #277,Summit Group 54,Summit Stores 79,2024-11-13,RAD-100,Radio Handheld Basic,299,10,0.26,2982.11
Q0277,QT-2024-0277,Summit Stores 79 - Solution #277,Summit Group 54,Summit Stores 79,2024-11-13,LIC-ANALYTICS,Analytics License Per Device,99,5,8.6,452.44
Q0277,QT-2024-0277,Summit Stores 79 - Solution #277,Summit Group 54,Summit Stores 79,2024-11-13,CAM-1000,Indoor 1080p Camera,199,16,23.67,2430.22
Q0277,QT-2024-0277,Summit Stores 79 - Solution #277,Summit Group 54,Summit Stores 79,2024-11-13,CAM-1000,Indoor 1080p Camera,199,14,19.95,2230.22
Q0784,QT-2024-0784,Sunset Retail Group - Solution #784,Summit Solutions 78,Sunset Retail Group,2024-11-13,CAM-360X,360° Dome Camera,499,9,46.95,2382.42
Q0784,QT-2024-0784,Sunset Retail Group - Solution #784,Summit Solutions 78,Sunset Retail Group,2024-11-13,RAD-100,Radio Handheld Basic,299,11,38.18,2033.13
Q0784,QT-2024-0784,Sunset Retail Group - Solution #784,Summit Solutions 78,Sunset Retail Group,2024-11-13,CAM-360X,360° Dome Camera,499,14,37.78,4346.65
Q1085,QT-2024-1085,Prime Group 1 - Solution #1085,Pioneer Stores 19,Prime Group 1,2024-11-13,RAD-100,Radio Handheld Basic,299,2,32.05,406.36
Q1085,QT-2024-1085,Prime Group 1 - Solution #1085,Pioneer Stores 19,Prime Group 1,2024-11-13,RAD-100,Radio Handheld Basic,299,8,10.25,2146.71
Q1085,QT-2024-1085,Prime Group 1 - Solution #1085,Pioneer Stores 19,Prime Group 1,2024-11-13,RAD-200,Radio Handheld Pro,499,20,8.88,9094.08
Q1085,QT-2024-1085,Prime Group 1 - Solution #1085,Pioneer Stores 19,Prime Group 1,2024-11-13,LIC-ANALYTICS,Analytics License Per Device,99,17,4.62,1605.26
Q1085,QT-2024-1085,Prime Group 1 - Solution #1085,Pioneer Stores 19,Prime Group 1,2024-11-13,RAD-100,Radio Handheld Basic,299,2,23.2,459.24
Q1110,QT-2024-1110,Prime Telecom 55 - Solution #1110,Pioneer Stores 19,Prime Telecom 55,2024-11-13,ACC-MOUNT,Universal Wall Mount,39,7,2.71,265.6
Q1110,QT-2024-1110,Prime Telecom 55 - Solution #1110,Pioneer Stores 19,Prime Telecom 55,2024-11-13,LIC-ANALYTICS,Analytics License Per Device,99,8,7.36,733.7
Q0183,QT-2024-0183,Skyline Telecom 6 - Solution #183,Orion Logistics 61,Skyline Telecom 6,2024-11-14,LIC-ANALYTICS,Analytics License Per Device,99,17,27.89,1213.59
Q0183,QT-2024-0183,Skyline Telecom 6 - Solution #183,Orion Logistics 61,Skyline Telecom 6,2024-11-14,LIC-ANALYTICS,Analytics License Per Device,99,2,6.24,185.65
Q1192,QT-2024-1192,Vertex Group 36 - Solution #1192,Skyline Logistics 52,Vertex Group 36,2024-11-14,CAM-1000,Indoor 1080p Camera,199,3,19.88,478.33
Q1192,QT-2024-1192,Vertex Group 36 - Solution #1192,Skyline Logistics 52,Vertex Group 36,2024-11-14,RAD-200,Radio Handheld Pro,499,15,3.11,7252.36
Q1192,QT-2024-1192,Vertex Group 36 - Solution #1192,Skyline Logistics 52,Vertex Group 36,2024-11-14,CAM-1000,Indoor 1080p Camera,199,9,14.64,1528.81
Q1192,QT-2024-1192,Vertex Group 36 - Solution #1192,Skyline Logistics 52,Vertex Group 36,2024-11-14,LIC-CLOUD,Cloud Storage 1TB,149,3,20.51,355.3
Q1192,QT-2024-1192,Vertex Group 36 - Solution #1192,Skyline Logistics 52,Vertex Group 36,2024-11-14,SRV-PRO,Processing Server Large,5999,9,14.35,46241.01
Q1290,QT-2024-1290,Prime Group 14 - Solution #1290,Summit Solutions 78,Prime Group 14,2024-11-14,SRV-EDGE,Edge Server Small,2499,19,17.07,39377.2
